line_id,canonical
L066243,ts=2025-04-30T22:19:20Z|dev=CMP-8993|site=IND7|temp_c=-0.5|pres_kpa=502.5|status=OK
L066244,ts=2025-03-16T21:37:59Z|dev=VLV-8740|site=NFL1|temp_c=43.1|pres_kpa=812.0|status=OK
L066245,ts=2025-05-09T15:57:19Z|dev=PMP-9909|site=ATH2|temp_c=44.4|pres_kpa=771.2|status=OK
L066246,ts=2025-05-28T00:01:28Z|dev=PMP-9405|site=NE7|temp_c=91.2|pres_kpa=462.6|status=FAULT
L066247,ts=2025-05-13T02:24:31Z|dev=CMP-7702|site=CHL3|temp_c=65.5|pres_kpa=683.0|status=OK
L066248,ts=2025-04-11T08:54:00Z|dev=VLV-9364|site=IND7|temp_c=55.2|pres_kpa=105.2|status=OK
L066249,ts=2025-03-23T22:02:26Z|dev=CMP-8374|site=ARG1|temp_c=92.9|pres_kpa=877.4|status=WARN
L066250,ts=2025-04-08T14:59:45Z|dev=VLV-8708|site=NE2|temp_c=34.1|pres_kpa=686.1|status=OK
L066251,ts=2025-05-09T15:02:06Z|dev=VLV-7431|site=FRA3|temp_c=8.7|pres_kpa=421.2|status=OK
L066252,REJECT
L066253,ts=2025-04-18T21:12:39Z|dev=VLV-7855|site=JPN1|temp_c=-4.1|pres_kpa=102.8|status=WARN
L066254,ts=2025-03-27T05:45:18Z|dev=FAN-9374|site=SYD3|temp_c=50.5|pres_kpa=505.1|status=WARN
L066255,ts=2025-05-15T14:14:20Z|dev=PMP-8385|site=NFL1|temp_c=3.9|pres_kpa=819.5|status=OK
L066256,ts=2025-02-25T09:32:00Z|dev=PMP-7277|site=MID1|temp_c=2.6|pres_kpa=449.2|status=OK
L066257,ts=2025-02-21T16:50:04Z|dev=FAN-7632|site=GER1|temp_c=11.5|pres_kpa=866.9|status=OK
L066258,ts=2025-03-15T23:35:00Z|dev=FAN-7014|site=NFL1|temp_c=79.5|pres_kpa=138.8|status=OK
L066259,ts=2025-04-24T16:22:27Z|dev=PMP-7560|site=HAW2|temp_c=45.7|pres_kpa=138.6|status=OK
L066260,ts=2025-03-28T18:56:00Z|dev=VLV-7194|site=ICE1|temp_c=18.5|pres_kpa=324.0|status=OK
L066261,ts=2025-05-29T20:28:00Z|dev=PMP-8275|site=GER1|temp_c=68.9|pres_kpa=760.9|status=OK
L066262,ts=2025-02-28T05:38:33Z|dev=PMP-8115|site=JPN1|temp_c=22.5|pres_kpa=304.0|status=OK
L066263,ts=2025-03-15T01:28:00Z|dev=VLV-8143|site=ATH2|temp_c=64.3|pres_kpa=540.5|status=FAULT
L066264,ts=2025-04-07T10:09:00Z|dev=PMP-7385|site=ICE1|temp_c=51.1|pres_kpa=546.0|status=OK
L066265,ts=2025-04-03T03:56:55Z|dev=CMP-9264|site=UAE3|temp_c=0.1|pres_kpa=444.7|status=WARN
L066266,ts=2025-03-27T08:47:52Z|dev=VLV-7165|site=DEN3|temp_c=57.8|pres_kpa=574.7|status=WARN
L066267,ts=2025-05-17T00:20:00Z|dev=FAN-9358|site=ATL4|temp_c=44.4|pres_kpa=259.9|status=FAULT
L066268,ts=2025-04-07T22:41:00Z|dev=FAN-7843|site=PAC8|temp_c=53.7|pres_kpa=582.6|status=OK
L066269,ts=2025-04-10T08:27:00Z|dev=VLV-9546|site=JPN1|temp_c=0.6|pres_kpa=651.8|status=OK
L066270,ts=2025-03-05T21:29:00Z|dev=CMP-9125|site=ARG1|temp_c=55.7|pres_kpa=241.0|status=WARN
L066271,ts=2025-02-16T03:56:00Z|dev=FAN-7443|site=TEX2|temp_c=48.3|pres_kpa=776.0|status=OK
L066272,ts=2025-03-22T23:41:27Z|dev=CMP-8164|site=FRA3|temp_c=58.2|pres_kpa=754.0|status=WARN
L066273,ts=2025-03-07T06:38:00Z|dev=PMP-7286|site=SYD3|temp_c=92.9|pres_kpa=341.8|status=OK
L066274,ts=2025-03-03T19:47:18Z|dev=VLV-8093|site=ATL4|temp_c=69.1|pres_kpa=698.7|status=OK
L066275,ts=2025-02-17T18:17:00Z|dev=FAN-9042|site=NE7|temp_c=33.8|pres_kpa=534.1|status=OK
L066276,ts=2025-03-02T01:46:00Z|dev=CMP-7955|site=CAI1|temp_c=0.9|pres_kpa=283.9|status=OK
L066277,ts=2025-02-13T17:25:19Z|dev=CMP-7877|site=ATL4|temp_c=21.5|pres_kpa=344.1|status=OK
L066278,REJECT
L066279,ts=2025-04-17T13:15:25Z|dev=PMP-9541|site=TEX2|temp_c=18.5|pres_kpa=514.5|status=OK
L066280,ts=2025-05-29T14:15:00Z|dev=CMP-7236|site=GER1|temp_c=88.2|pres_kpa=222.3|status=OK
L066281,ts=2025-02-03T05:02:30Z|dev=PMP-8801|site=NFL1|temp_c=32.9|pres_kpa=823.0|status=OK
L066282,ts=2025-04-24T02:55:58Z|dev=FAN-9199|site=UK1|temp_c=70.6|pres_kpa=899.8|status=OK
L066283,REJECT
L066284,ts=2025-02-26T00:55:57Z|dev=VLV-8915|site=FRA3|temp_c=42.3|pres_kpa=414.9|status=OK
L066285,REJECT
L066286,ts=2025-03-12T05:33:20Z|dev=CMP-8825|site=ANC1|temp_c=17.9|pres_kpa=774.7|status=WARN
L066287,ts=2025-03-17T04:53:00Z|dev=FAN-7272|site=NZL1|temp_c=69.4|pres_kpa=290.7|status=OK
L066288,ts=2025-02-06T04:06:37Z|dev=FAN-9605|site=ICE1|temp_c=35.5|pres_kpa=829.3|status=OK
L066289,ts=2025-05-02T20:18:27Z|dev=CMP-9077|site=NZL1|temp_c=17.9|pres_kpa=328.2|status=OK
L066290,ts=2025-02-12T18:18:00Z|dev=VLV-7415|site=BKK1|temp_c=17.5|pres_kpa=574.1|status=OK
L066291,REJECT
L066292,ts=2025-02-27T20:24:00Z|dev=FAN-8794|site=UK4|temp_c=69.7|pres_kpa=559.9|status=OK
L066293,ts=2025-02-17T16:30:23Z|dev=PMP-9131|site=DEN3|temp_c=77.9|pres_kpa=602.4|status=FAULT
L066294,ts=2025-03-04T20:03:07Z|dev=FAN-9393|site=ATL4|temp_c=14.4|pres_kpa=201.1|status=OK
L066295,ts=2025-02-03T06:44:16Z|dev=FAN-7708|site=PER4|temp_c=45.6|pres_kpa=534.7|status=WARN
L066296,ts=2025-04-30T15:45:22Z|dev=FAN-9023|site=UK1|temp_c=0.3|pres_kpa=404.6|status=OK
L066297,ts=2025-05-26T00:12:00Z|dev=CMP-7189|site=BKK1|temp_c=53.5|pres_kpa=802.4|status=OK
L066298,ts=2025-04-15T02:51:00Z|dev=FAN-9104|site=NFL1|temp_c=75.5|pres_kpa=654.5|status=OK
L066299,ts=2025-03-13T23:27:00Z|dev=PMP-8192|site=IND7|temp_c=28.8|pres_kpa=583.4|status=OK
L066300,ts=2025-02-08T05:11:00Z|dev=FAN-7029|site=SIN2|temp_c=38.9|pres_kpa=121.2|status=OK
L066301,ts=2025-05-29T15:14:38Z|dev=VLV-7420|site=SYD3|temp_c=22.0|pres_kpa=516.6|status=OK
L066302,ts=2025-03-20T00:43:08Z|dev=PMP-9496|site=FIN1|temp_c=52.1|pres_kpa=174.6|status=OK
L066303,ts=2025-02-09T18:26:00Z|dev=VLV-9829|site=HAW2|temp_c=72.4|pres_kpa=714.7|status=OK
L066304,ts=2025-02-24T01:04:55Z|dev=CMP-8290|site=PER4|temp_c=91.1|pres_kpa=343.6|status=OK
L066305,ts=2025-05-17T16:40:45Z|dev=FAN-7381|site=BRZ2|temp_c=16.6|pres_kpa=99.1|status=OK
L066306,ts=2025-05-19T01:01:35Z|dev=VLV-7414|site=CAI1|temp_c=55.9|pres_kpa=83.5|status=OK
L066307,ts=2025-04-03T13:15:34Z|dev=FAN-7460|site=FRA3|temp_c=73.0|pres_kpa=414.0|status=OK
L066308,ts=2025-03-23T13:30:53Z|dev=PMP-9118|site=SIN2|temp_c=5.0|pres_kpa=172.9|status=OK
L066309,ts=2025-03-17T04:10:51Z|dev=PMP-9609|site=IRL2|temp_c=44.6|pres_kpa=157.5|status=OK
L066310,ts=2025-03-19T05:57:00Z|dev=PMP-9797|site=HAW2|temp_c=-4.9|pres_kpa=460.6|status=OK
L066311,ts=2025-03-19T20:51:13Z|dev=CMP-7152|site=GER1|temp_c=94.4|pres_kpa=838.4|status=OK
L066312,ts=2025-02-04T10:33:00Z|dev=PMP-8024|site=MID1|temp_c=86.5|pres_kpa=539.0|status=OK
L066313,ts=2025-03-24T09:51:00Z|dev=PMP-9422|site=BRZ2|temp_c=27.5|pres_kpa=881.4|status=OK
L066314,ts=2025-02-20T00:18:19Z|dev=CMP-9863|site=SIN2|temp_c=75.5|pres_kpa=663.6|status=OK
L066315,ts=2025-03-26T20:56:36Z|dev=CMP-9679|site=UAE3|temp_c=44.1|pres_kpa=278.4|status=OK
L066316,ts=2025-04-28T20:29:00Z|dev=PMP-7532|site=POL2|temp_c=63.8|pres_kpa=877.2|status=OK
L066317,ts=2025-04-05T19:11:00Z|dev=FAN-8775|site=POL2|temp_c=64.7|pres_kpa=503.5|status=OK
L066318,ts=2025-04-28T15:26:25Z|dev=CMP-9585|site=FRA3|temp_c=3.7|pres_kpa=125.7|status=OK
L066319,ts=2025-04-15T03:14:00Z|dev=PMP-7398|site=NZL1|temp_c=22.7|pres_kpa=589.4|status=OK
L066320,ts=2025-05-17T11:25:47Z|dev=VLV-7845|site=ATH2|temp_c=92.5|pres_kpa=748.8|status=OK
L066321,ts=2025-05-16T15:38:40Z|dev=FAN-7738|site=NZL1|temp_c=7.6|pres_kpa=521.1|status=OK
L066322,ts=2025-05-04T14:27:00Z|dev=FAN-9258|site=FIN1|temp_c=81.9|pres_kpa=165.3|status=OK
L066323,ts=2025-04-03T08:06:56Z|dev=PMP-8772|site=BKK1|temp_c=88.3|pres_kpa=709.2|status=WARN
L066324,ts=2025-04-15T14:16:19Z|dev=CMP-7727|site=NZL1|temp_c=46.0|pres_kpa=587.9|status=OK
L066325,ts=2025-03-03T17:52:00Z|dev=CMP-8386|site=MID1|temp_c=42.7|pres_kpa=783.2|status=OK
L066326,ts=2025-02-01T08:33:26Z|dev=FAN-8522|site=IND7|temp_c=75.6|pres_kpa=278.0|status=OK
L066327,ts=2025-02-25T18:20:02Z|dev=FAN-8875|site=NE7|temp_c=10.7|pres_kpa=314.4|status=FAULT
L066328,ts=2025-03-30T09:11:07Z|dev=CMP-7713|site=ICE1|temp_c=93.7|pres_kpa=634.4|status=OK
L066329,ts=2025-02-19T07:41:22Z|dev=VLV-9399|site=POL2|temp_c=73.1|pres_kpa=854.4|status=OK
L066330,REJECT
L066331,ts=2025-05-19T03:59:00Z|dev=FAN-7098|site=PHX1|temp_c=22.7|pres_kpa=800.9|status=OK
L066332,ts=2025-02-22T21:35:07Z|dev=PMP-7601|site=NFL1|temp_c=-1.6|pres_kpa=749.8|status=OK
L066333,ts=2025-02-05T18:41:58Z|dev=PMP-7955|site=IND2|temp_c=42.4|pres_kpa=118.2|status=OK
L066334,ts=2025-03-19T18:19:25Z|dev=FAN-7764|site=POL2|temp_c=4.9|pres_kpa=344.1|status=OK
L066335,ts=2025-02-15T23:34:24Z|dev=FAN-8456|site=FIN1|temp_c=8.1|pres_kpa=375.0|status=OK
L066336,ts=2025-04-21T14:14:00Z|dev=CMP-9493|site=NFL1|temp_c=61.9|pres_kpa=410.7|status=OK
L066337,ts=2025-02-25T04:54:00Z|dev=FAN-9923|site=FIN1|temp_c=45.8|pres_kpa=201.4|status=OK
L066338,ts=2025-03-27T22:05:00Z|dev=VLV-9880|site=PHX1|temp_c=29.1|pres_kpa=113.9|status=OK
L066339,ts=2025-03-22T06:53:43Z|dev=PMP-9066|site=POL2|temp_c=19.1|pres_kpa=859.0|status=OK
L066340,ts=2025-02-10T02:13:26Z|dev=CMP-7125|site=NFL1|temp_c=34.5|pres_kpa=519.3|status=OK
L066341,ts=2025-04-21T19:38:26Z|dev=CMP-8638|site=NZL1|temp_c=59.7|pres_kpa=443.0|status=WARN
L066342,ts=2025-03-16T17:36:00Z|dev=CMP-9119|site=PHX1|temp_c=53.8|pres_kpa=795.3|status=OK
L066343,ts=2025-03-27T11:13:34Z|dev=CMP-8611|site=MID1|temp_c=45.4|pres_kpa=806.0|status=FAULT
L066344,ts=2025-04-24T04:35:00Z|dev=CMP-8770|site=CHL3|temp_c=40.8|pres_kpa=420.4|status=WARN
L066345,REJECT
L066346,ts=2025-04-24T11:54:00Z|dev=VLV-9376|site=UK1|temp_c=82.7|pres_kpa=202.7|status=OK
L066347,ts=2025-05-02T03:57:00Z|dev=PMP-9406|site=DEN3|temp_c=49.0|pres_kpa=191.0|status=OK
L066348,ts=2025-05-08T21:02:00Z|dev=VLV-7771|site=ARG1|temp_c=40.6|pres_kpa=180.8|status=OK
L066349,ts=2025-03-02T04:31:01Z|dev=FAN-9589|site=IRL2|temp_c=49.1|pres_kpa=840.1|status=WARN
L066350,ts=2025-03-27T05:02:39Z|dev=PMP-9790|site=MID9|temp_c=20.8|pres_kpa=529.1|status=OK
L066351,ts=2025-05-20T10:57:00Z|dev=CMP-9418|site=JPN1|temp_c=11.7|pres_kpa=303.9|status=FAULT
L066352,ts=2025-03-07T06:05:00Z|dev=CMP-7030|site=GER1|temp_c=1.1|pres_kpa=120.4|status=FAULT
L066353,ts=2025-05-21T16:30:55Z|dev=VLV-7785|site=NFL1|temp_c=63.1|pres_kpa=807.5|status=FAULT
L066354,ts=2025-05-08T19:23:42Z|dev=FAN-9107|site=PHX1|temp_c=3.5|pres_kpa=679.5|status=OK
L066355,ts=2025-03-12T22:04:51Z|dev=CMP-8493|site=FIN1|temp_c=62.5|pres_kpa=569.9|status=OK
L066356,ts=2025-03-15T05:27:46Z|dev=FAN-9569|site=NE7|temp_c=0.3|pres_kpa=812.6|status=FAULT
L066357,ts=2025-05-02T06:44:00Z|dev=FAN-7635|site=NZL1|temp_c=87.9|pres_kpa=676.5|status=OK
L066358,ts=2025-03-15T19:39:23Z|dev=PMP-9115|site=HAW2|temp_c=70.3|pres_kpa=329.6|status=OK
L066359,ts=2025-04-29T23:30:00Z|dev=FAN-9173|site=FRA3|temp_c=8.7|pres_kpa=726.1|status=WARN
L066360,ts=2025-02-22T21:03:54Z|dev=FAN-9676|site=GER1|temp_c=43.6|pres_kpa=695.3|status=OK
L066361,ts=2025-02-07T20:05:00Z|dev=PMP-9868|site=FRA3|temp_c=16.3|pres_kpa=423.0|status=OK
L066362,ts=2025-02-22T01:28:34Z|dev=PMP-9057|site=IND2|temp_c=52.7|pres_kpa=95.9|status=OK
L066363,ts=2025-03-08T07:47:15Z|dev=VLV-8921|site=UK4|temp_c=64.1|pres_kpa=560.8|status=OK
L066364,ts=2025-05-19T07:29:29Z|dev=PMP-7485|site=ATH2|temp_c=52.8|pres_kpa=561.9|status=OK
L066365,ts=2025-03-06T16:27:36Z|dev=FAN-7892|site=PAC5|temp_c=-2.7|pres_kpa=131.1|status=FAULT
L066366,ts=2025-03-22T13:23:47Z|dev=CMP-7304|site=NE7|temp_c=77.3|pres_kpa=505.2|status=WARN
L066367,ts=2025-05-04T04:46:26Z|dev=VLV-7521|site=UK4|temp_c=-4.3|pres_kpa=229.4|status=OK
L066368,ts=2025-04-14T00:07:01Z|dev=PMP-8816|site=ARG1|temp_c=93.5|pres_kpa=556.2|status=OK
L066369,ts=2025-02-01T07:12:54Z|dev=FAN-8875|site=ATH2|temp_c=85.2|pres_kpa=649.5|status=OK
L066370,ts=2025-05-14T04:21:00Z|dev=CMP-9664|site=HAW2|temp_c=46.9|pres_kpa=161.4|status=WARN
L066371,ts=2025-05-09T04:50:00Z|dev=CMP-7976|site=NE2|temp_c=15.7|pres_kpa=675.8|status=WARN
L066372,ts=2025-03-20T06:36:51Z|dev=FAN-8480|site=IRL2|temp_c=19.8|pres_kpa=315.3|status=OK
L066373,ts=2025-02-20T08:08:00Z|dev=PMP-9203|site=BKK1|temp_c=62.7|pres_kpa=621.8|status=FAULT
L066374,ts=2025-04-25T16:43:00Z|dev=CMP-9655|site=JPN1|temp_c=56.7|pres_kpa=817.0|status=WARN
L066375,ts=2025-04-04T09:10:00Z|dev=CMP-7582|site=ATH2|temp_c=79.6|pres_kpa=797.2|status=OK
L066376,ts=2025-02-16T02:57:18Z|dev=VLV-9680|site=BRZ2|temp_c=25.2|pres_kpa=571.8|status=OK
L066377,ts=2025-05-20T06:43:00Z|dev=CMP-9900|site=NE7|temp_c=83.1|pres_kpa=381.6|status=OK
L066378,ts=2025-05-14T13:37:23Z|dev=VLV-7458|site=HAW2|temp_c=49.6|pres_kpa=261.0|status=OK
L066379,ts=2025-04-01T20:17:00Z|dev=FAN-9258|site=PAC8|temp_c=75.7|pres_kpa=773.1|status=WARN
L066380,ts=2025-03-18T01:19:00Z|dev=PMP-8087|site=GER1|temp_c=61.0|pres_kpa=595.9|status=OK
L066381,ts=2025-02-17T04:43:00Z|dev=VLV-8697|site=POL2|temp_c=44.0|pres_kpa=750.0|status=OK
L066382,ts=2025-02-10T02:30:15Z|dev=PMP-8948|site=ATL4|temp_c=92.4|pres_kpa=727.8|status=OK
L066383,ts=2025-02-17T03:06:00Z|dev=VLV-7349|site=SIN2|temp_c=89.8|pres_kpa=238.8|status=OK
L066384,ts=2025-03-09T09:05:31Z|dev=FAN-7844|site=CHL3|temp_c=9.1|pres_kpa=231.7|status=OK
L066385,ts=2025-04-24T05:09:00Z|dev=PMP-7317|site=NZL1|temp_c=53.5|pres_kpa=225.2|status=OK
L066386,ts=2025-02-18T20:35:00Z|dev=CMP-8195|site=NE2|temp_c=2.5|pres_kpa=207.1|status=OK
L066387,ts=2025-05-15T23:43:24Z|dev=PMP-9555|site=UK1|temp_c=32.9|pres_kpa=224.2|status=FAULT
L066388,ts=2025-03-08T08:11:55Z|dev=CMP-7657|site=UK4|temp_c=-1.2|pres_kpa=339.9|status=OK
L066389,ts=2025-04-24T21:58:00Z|dev=VLV-8796|site=POL2|temp_c=75.2|pres_kpa=224.4|status=OK
L066390,ts=2025-03-21T21:30:34Z|dev=CMP-8864|site=PAC5|temp_c=56.2|pres_kpa=740.2|status=OK
L066391,REJECT
L066392,ts=2025-05-01T16:55:43Z|dev=VLV-9033|site=GER1|temp_c=51.0|pres_kpa=558.0|status=OK
L066393,ts=2025-04-06T05:56:00Z|dev=VLV-7512|site=FRA3|temp_c=37.5|pres_kpa=548.3|status=WARN
L066394,ts=2025-02-25T01:20:00Z|dev=FAN-7121|site=ATH2|temp_c=66.2|pres_kpa=585.1|status=OK
L066395,ts=2025-02-03T00:51:06Z|dev=CMP-8084|site=ARG1|temp_c=62.3|pres_kpa=886.5|status=OK
L066396,ts=2025-03-13T03:47:00Z|dev=PMP-9196|site=ATH2|temp_c=5.8|pres_kpa=804.5|status=FAULT
L066397,ts=2025-04-14T07:51:34Z|dev=VLV-9967|site=NE7|temp_c=14.7|pres_kpa=267.4|status=FAULT
L066398,ts=2025-04-15T17:12:11Z|dev=FAN-7375|site=ARG1|temp_c=33.3|pres_kpa=312.4|status=OK
L066399,ts=2025-05-11T18:29:34Z|dev=FAN-8802|site=SEA2|temp_c=26.4|pres_kpa=176.9|status=OK
L066400,ts=2025-05-31T01:30:43Z|dev=PMP-9410|site=ATL4|temp_c=47.6|pres_kpa=575.4|status=OK
L066401,ts=2025-02-16T08:26:20Z|dev=FAN-7959|site=IRL2|temp_c=68.9|pres_kpa=445.3|status=WARN
L066402,REJECT
L066403,ts=2025-04-12T12:57:55Z|dev=PMP-7485|site=JPN1|temp_c=70.6|pres_kpa=219.3|status=OK
L066404,REJECT
L066405,ts=2025-05-05T13:37:22Z|dev=VLV-8145|site=PAC8|temp_c=85.5|pres_kpa=476.5|status=OK
L066406,ts=2025-02-05T01:35:00Z|dev=PMP-9828|site=CHL3|temp_c=74.8|pres_kpa=288.2|status=OK
L066407,ts=2025-03-31T15:38:00Z|dev=PMP-9528|site=ARG1|temp_c=57.3|pres_kpa=603.8|status=OK
L066408,ts=2025-05-30T04:37:00Z|dev=FAN-8850|site=ANC1|temp_c=5.7|pres_kpa=488.5|status=OK
L066409,ts=2025-05-12T19:36:12Z|dev=VLV-8647|site=NE2|temp_c=92.8|pres_kpa=216.2|status=OK
L066410,ts=2025-02-26T19:18:59Z|dev=PMP-9200|site=PER4|temp_c=3.6|pres_kpa=824.3|status=OK
L066411,ts=2025-02-14T05:53:28Z|dev=FAN-9476|site=FRA3|temp_c=71.8|pres_kpa=803.4|status=OK
L066412,ts=2025-05-19T19:31:02Z|dev=CMP-7638|site=BRZ2|temp_c=22.2|pres_kpa=864.5|status=OK
L066413,ts=2025-03-07T13:58:00Z|dev=CMP-8391|site=PAC5|temp_c=36.7|pres_kpa=102.3|status=OK
L066414,ts=2025-02-01T18:30:55Z|dev=CMP-9018|site=IND2|temp_c=63.2|pres_kpa=545.7|status=OK
L066415,ts=2025-04-27T16:18:01Z|dev=CMP-8352|site=PAC8|temp_c=71.6|pres_kpa=827.9|status=OK
L066416,ts=2025-04-22T06:38:00Z|dev=FAN-8453|site=FRA3|temp_c=46.0|pres_kpa=517.7|status=OK
L066417,ts=2025-05-25T01:40:00Z|dev=VLV-9198|site=JPN1|temp_c=21.7|pres_kpa=417.8|status=OK
L066418,ts=2025-05-11T02:35:35Z|dev=PMP-7843|site=SIN2|temp_c=81.7|pres_kpa=297.9|status=OK
L066419,ts=2025-05-31T08:48:00Z|dev=PMP-8070|site=UK1|temp_c=33.3|pres_kpa=220.9|status=OK
L066420,ts=2025-05-11T10:26:00Z|dev=FAN-9890|site=PAC5|temp_c=93.4|pres_kpa=624.4|status=FAULT
L066421,REJECT
L066422,ts=2025-03-08T06:56:13Z|dev=PMP-9952|site=PAC5|temp_c=-0.4|pres_kpa=808.6|status=OK
L066423,ts=2025-05-14T15:55:09Z|dev=VLV-8409|site=PHX1|temp_c=89.4|pres_kpa=569.5|status=OK
L066424,ts=2025-03-15T08:11:56Z|dev=VLV-7596|site=DEN3|temp_c=16.1|pres_kpa=812.8|status=OK
L066425,ts=2025-02-08T13:22:00Z|dev=FAN-7294|site=MID9|temp_c=21.1|pres_kpa=359.5|status=OK
L066426,ts=2025-03-18T02:01:02Z|dev=CMP-7787|site=ICE1|temp_c=3.2|pres_kpa=593.8|status=WARN
L066427,ts=2025-02-23T02:32:17Z|dev=VLV-9461|site=UAE3|temp_c=46.3|pres_kpa=208.8|status=OK
L066428,ts=2025-03-27T23:18:47Z|dev=FAN-7785|site=FIN1|temp_c=79.5|pres_kpa=169.5|status=OK
L066429,ts=2025-02-12T07:49:26Z|dev=CMP-7637|site=IRL2|temp_c=-0.8|pres_kpa=275.3|status=OK
L066430,ts=2025-02-01T06:37:00Z|dev=FAN-9789|site=NE2|temp_c=54.7|pres_kpa=101.4|status=FAULT
L066431,ts=2025-03-22T03:24:00Z|dev=FAN-9759|site=NZL1|temp_c=45.5|pres_kpa=877.7|status=WARN
L066432,ts=2025-05-25T08:39:00Z|dev=VLV-8678|site=ARG1|temp_c=68.8|pres_kpa=540.4|status=OK
L066433,ts=2025-03-11T01:16:51Z|dev=CMP-7448|site=FRA3|temp_c=17.3|pres_kpa=169.0|status=WARN
L066434,ts=2025-02-26T20:21:00Z|dev=FAN-8274|site=IND7|temp_c=45.0|pres_kpa=774.9|status=OK
L066435,ts=2025-03-13T22:43:26Z|dev=PMP-9432|site=CHL3|temp_c=65.9|pres_kpa=385.8|status=WARN
L066436,ts=2025-02-08T17:29:00Z|dev=PMP-8988|site=SIN2|temp_c=71.2|pres_kpa=318.6|status=FAULT
L066437,ts=2025-05-10T15:07:00Z|dev=FAN-8791|site=CAI1|temp_c=83.4|pres_kpa=248.0|status=OK
L066438,ts=2025-02-21T16:18:02Z|dev=FAN-9733|site=NFL1|temp_c=70.5|pres_kpa=357.5|status=WARN
L066439,ts=2025-04-09T02:01:00Z|dev=FAN-9677|site=TEX2|temp_c=8.5|pres_kpa=663.5|status=OK
L066440,ts=2025-04-28T20:31:07Z|dev=CMP-8174|site=IND2|temp_c=14.5|pres_kpa=401.9|status=OK
L066441,ts=2025-04-23T02:25:30Z|dev=PMP-9253|site=MID1|temp_c=67.9|pres_kpa=182.4|status=OK
L066442,ts=2025-03-08T16:33:00Z|dev=FAN-9210|site=JPN1|temp_c=81.0|pres_kpa=226.7|status=OK
L066443,ts=2025-02-01T02:56:00Z|dev=FAN-9512|site=MID1|temp_c=18.1|pres_kpa=516.9|status=OK
L066444,ts=2025-02-08T12:16:48Z|dev=FAN-7588|site=ATH2|temp_c=-2.3|pres_kpa=450.9|status=WARN
L066445,ts=2025-04-24T16:42:32Z|dev=PMP-8141|site=NE7|temp_c=90.0|pres_kpa=230.8|status=OK
L066446,ts=2025-02-21T09:09:16Z|dev=FAN-8533|site=CAI1|temp_c=5.3|pres_kpa=627.1|status=FAULT
L066447,ts=2025-02-02T23:04:00Z|dev=PMP-9000|site=NE2|temp_c=2.7|pres_kpa=775.7|status=OK
L066448,ts=2025-05-20T19:26:52Z|dev=VLV-9021|site=UK4|temp_c=12.8|pres_kpa=643.6|status=OK
L066449,ts=2025-02-13T03:48:00Z|dev=CMP-7040|site=IRL2|temp_c=11.2|pres_kpa=348.2|status=WARN
L066450,REJECT
L066451,ts=2025-03-17T02:45:03Z|dev=VLV-7561|site=CHL3|temp_c=91.5|pres_kpa=612.1|status=OK
L066452,ts=2025-03-29T14:21:00Z|dev=VLV-8232|site=PER4|temp_c=16.7|pres_kpa=99.2|status=OK
L066453,ts=2025-02-13T16:21:06Z|dev=CMP-8678|site=FIN1|temp_c=31.1|pres_kpa=398.6|status=OK
L066454,ts=2025-03-10T14:12:42Z|dev=PMP-9154|site=IND2|temp_c=43.7|pres_kpa=301.2|status=WARN
L066455,ts=2025-03-12T05:43:09Z|dev=VLV-7245|site=NZL1|temp_c=10.1|pres_kpa=98.9|status=OK
L066456,ts=2025-05-15T07:19:43Z|dev=PMP-8592|site=SIN2|temp_c=61.0|pres_kpa=896.1|status=OK
L066457,ts=2025-04-24T04:04:03Z|dev=PMP-9407|site=GER1|temp_c=42.8|pres_kpa=241.3|status=OK
L066458,ts=2025-02-11T13:55:23Z|dev=CMP-7368|site=SYD3|temp_c=18.3|pres_kpa=178.3|status=WARN
L066459,ts=2025-04-02T09:16:04Z|dev=CMP-8196|site=FIN1|temp_c=64.2|pres_kpa=527.0|status=WARN
L066460,ts=2025-02-23T19:14:24Z|dev=FAN-9608|site=NE2|temp_c=19.0|pres_kpa=540.8|status=OK
L066461,ts=2025-03-15T08:32:05Z|dev=PMP-7067|site=CAI1|temp_c=47.6|pres_kpa=731.6|status=OK
L066462,ts=2025-05-29T13:02:00Z|dev=FAN-9213|site=PER4|temp_c=83.5|pres_kpa=103.0|status=WARN
L066463,ts=2025-04-06T13:20:07Z|dev=PMP-9097|site=PAC8|temp_c=68.5|pres_kpa=271.6|status=OK
L066464,ts=2025-03-08T13:13:00Z|dev=CMP-9119|site=ICE1|temp_c=5.3|pres_kpa=743.1|status=OK
L066465,REJECT
L066466,ts=2025-03-07T16:23:28Z|dev=VLV-8073|site=SYD3|temp_c=2.9|pres_kpa=518.7|status=OK
L066467,ts=2025-04-29T10:09:50Z|dev=PMP-7893|site=HAW2|temp_c=30.0|pres_kpa=671.5|status=OK
L066468,ts=2025-03-29T13:44:59Z|dev=PMP-9497|site=POL2|temp_c=7.6|pres_kpa=840.5|status=OK
L066469,ts=2025-02-26T01:17:00Z|dev=PMP-7568|site=IND7|temp_c=23.5|pres_kpa=269.3|status=OK
L066470,ts=2025-05-12T15:55:00Z|dev=FAN-7626|site=MID9|temp_c=35.0|pres_kpa=631.9|status=OK
L066471,ts=2025-05-20T05:24:32Z|dev=PMP-9617|site=ATL4|temp_c=48.5|pres_kpa=678.6|status=OK
