row_id,phonemes,src_phonemes
test_003857,ɡɹɪdlɑk,ɡɹɪdlɒk
test_003858,tʌft,tɐft
test_003859,səfaɪs,səfɑes
test_003860,mɐmə,mæmə
test_003861,æplɪkeɪʃən,ɛpləkæɪʃən
test_003862,loʊɚ,ləʊə
test_003863,læŋɡə,læŋɡɚ
test_003864,bed,be̝d
test_003865,kləʉk,kləʊk
test_003866,fʉl,ful
test_003867,leɪə,le
test_003868,ɛləmənts,eləmənts
test_003869,kənd͡ʒekt͡ʃə,kənd͡ʒɛkt͡ʃɚ
test_003870,tændʊɹi,tændʊəɹi
test_003871,ʌmpaɪɹ,ɐmpɑeəɹ
test_003872,əlud,əlʉd
test_003873,eɹəʉdɑenæmɪk,ɛəɹəʊdaɪnæmɪk
test_003874,ænəmɑsɪti,ænɪmɒsɪti
test_003875,blez,blɛəɹz
test_003876,wɒdɪŋ,wɑdɪŋ
test_003877,wɝldz,wɜldz
test_003878,jubɪkwɪtəs,jubɪkwɪtəs
test_003879,tʃʉbɜkjələʉsəs,tʃʉbøkjəlɐʉsəs
test_003880,ɡɹæʊndbɹæɪkəŋ,ɡɹæɔndbɹæɪkɪŋ
test_003881,ʌnfɔsin,ɐnfosin
test_003882,tɪmbə,tæmbɹə
test_003883,slæm,slɛm
test_003884,kændɪdəsi,kændədəsi
test_003885,daɪkɒtəmi,daɪkɒtəmi
test_003886,vælətudɪnɛəɹiən,vælətudənɛɹiən
test_003887,sloʊpɪŋ,sləʊpɪŋ
test_003888,æmbɪʃən,æmbɪʃən
test_003889,t͡ʃɑpi,t͡ʃɑɹpi
test_003890,pəɹɑksaɪd,pəɹɔksɑed
test_003891,tubɝkjʊloʊsɪs,tjubɜkjʊləʊsɪs
test_003892,kaɪɹəpɹæktɚ,kɑɪɹəpɹæktəɹ
test_003893,led͡ʒɪslətɪv,lɛd͡ʒɪslətɪv
test_003894,pɛɹɪɡɔɹɪk,pæɹɪɡɒɹɪk
test_003895,dɛm,dæm
test_003896,æpəlusə,æpəlusə
test_003897,pɹɛdnɪsələʊn,pɹɛdnɪsəloʊn
test_003898,tɜməɹɪk,tɝmɚɪk
test_003899,ful,fʉl
test_003900,tidɪəs,tidiəs
test_003901,kɑnd͡ʒʌŋktaɪvəl,kɒndʒʌŋktʌɪvəl
test_003902,ləpɛl,ləpel
test_003903,ɪntənet,ɪntənɛt
test_003904,wɒt͡ʃfəl,wɔt͡ʃfəl
test_003905,welnɪs,wɛlnɪs
test_003906,sloʊɡən,sləʊɡən
test_003907,mæp,mɛp
test_003908,ɪɹɪŋ,iəɹəŋ
test_003909,ænəlaɪz,ænəlaɪz
test_003910,ʌnwɑntɪd,ʌnwɒntɪd
test_003911,kloʊk,kləʊk
test_003912,koʊn,kəʊn
test_003913,skɪpɚ,skɪpə
test_003914,fɜɹi,fɜɹi
test_003915,dɑŋki,dɒŋki
test_003916,sækəɹɪn,sækəɹaɪn
test_003917,huli,huli
test_003918,festəvəl,festəvəl
test_003919,kʌstəmɚz,kʌstəməz
test_003920,miɡɚ,miɡə
test_003921,tɝmɪneɪtɚ,tɜmɪnæɪtə
test_003922,ɹɪdjusɪz,ɹɪdjusɪz
test_003923,bælniɑləd͡ʒi,bælniɒləd͡ʒi
test_003924,wɔlnʌt,wɔlnət
test_003925,ænəlɔɡ,ænəlɒɡ
test_003926,aɪkɔɹ,aɪkɔ
test_003927,fɪləbəstər,fɪlɪbʌstəɹ
test_003928,mɪnəməm,mɪnɪməm
test_003929,wɪðəd,wɪðɚd
test_003930,ɑkeɪɪk,ɐkæɪɪk
test_003931,mɑmə,mæmə
test_003932,noʊmɑn,nəʊmɒn
test_003933,lɑksmɪθ,lɒksmɪθ
test_003934,ætəmi,ætəmi
test_003935,ænti,ɛnti
test_003936,əkskɹʉʃiæɪtəŋ,ɪkskɹuʃieɪtɪŋ
test_003937,klɐʉk,kləʉk
test_003938,nɒkʃəs,nɑkʃəs
test_003939,kɹɒkəɹi,kɹɑkəɹi
test_003940,koɹtɪsɔl,kɔtɪsɒl
test_003941,ɹɐʉdənt,ɹəʉdənt
test_003942,kəʊɪnsɪdənt,koʊɪnsədənt
test_003943,fæɡ,fɛɡ
test_003944,ɡɹæɪt,ɡɹeɪt
test_003945,kudəʊ,kudoʊ
test_003946,ʌnfɔɹsin,ɐnfosin
test_003947,haɪdɹɑɡɹəfi,haɪdɹɒɡɹəfi
test_003948,sækɹɪfaɪsɪz,sækɹɪfɑesɪz
test_003949,dæɪnd͡ʒə,deɪnd͡ʒə
test_003950,ɹəspɒnsəbələti,ɹɪspɔnsəbɪləti
test_003951,festəvəl,fɛstɪvəl
test_003952,vɜnəl,vɝnəl
test_003953,pɹɔksɪmət,pɹɒksɪmət
test_003954,əntəɡɹæɪt,ɪntɪɡɹeɪt
test_003955,ɪlɒŋɡeɪt,əlɔŋɡeɪt
test_003956,kɹɪmɪnɒlədʒɪst,kɹɪmənɑlədʒɪst
test_003957,wedɪŋ,wɛdɪŋ
test_003958,kənfɔmɪti,kənfoməti
test_003959,lɪniæɹəti,lɪniæɹəti
test_003960,wɛɹ,wɛə
test_003961,dɑbɪn,dɒbɪn
test_003962,foɹmətɪv,fomətɪv
test_003963,føɹi,fɜɹi
test_003964,æpəθɛtɪk,æpəθɛtɪk
test_003965,kɒntækt,kɑntækt
test_003966,ɔtəʊɛθnəʊɡɹæfɪk,ɔtoʊɛθnəɡɹæfɪk
test_003967,tɜbjələnt,tɜbjələnt
test_003968,peɪtɹiət,pæɪtɹiət
test_003969,wɜɹkpis,wɜkpis
test_003970,mɝdɚɚ,mɜdəɹə
test_003971,mɛp,mæp
test_003972,ɹɛpətɹi,ɹɛpəɹtɔɹi
test_003973,ɪntɪɡɹeɪt,ɪntəɡɹeɪt
test_003974,ʃɑtɡʌn,ʃɒtɡʌn
test_003975,beɪk,bæɪk
test_003976,pɑpjəleɪt,pɒpjʊleɪt
test_003977,kwæɡmɑɪəɹ,kwæɡmaɪəɹ
test_003978,təɹæɪn,təɹeɪn
test_003979,faɪ̯əwɜks,faɪ̯ɚwɝks
test_003980,ɛmbəɡjʉəs,æmbɪɡjʉəs
test_003981,pjʊɹ,pjʉə
test_003982,iəɹəŋ,ɪəɹɪŋ
test_003983,lekt͡ʃə,le̝kt͡ʃɘ
test_003984,mɑbstɚ,mɒbstə
test_003985,moʊ,mɐʉ
test_003986,dɪzɜʃən,dɪzɝʃən
test_003987,pɹɑbəbɪlɪstɪk,pɹɔbəbɪlɪstɪk
test_003988,ɔtəmeɪʃən,otəmæɪʃən
test_003989,ælbətɹɒs,ælbətɹɔs
test_003990,sʌbɒptɪməl,sʌbɑptɪməl
test_003991,ʌnsɝtənti,ɐnsɜtənti
test_003992,məhaʊt,məhaʊt
test_003993,ɹəʊl,ɹəʉl
test_003994,ɛɹəɡənt,æɹəɡənt
test_003995,ɪntɜnmənt,ɪntɝnmənt
test_003996,kɹæɡzmən,kɹæɡzmɛn
test_003997,bɹið,bɹið
test_003998,ɜd,ɜɹd
test_003999,pɹezəvæɪʃən,pɹɛzɚveɪʃən
test_004000,lɛkt͡ʃə,le̝kt͡ʃɘ
test_004001,pəsent,pəsɛnt
test_004002,wæestlɛnd,weɪstland
test_004003,fluɪd,flʉɪd
test_004004,niɡɚ,niɡə
test_004005,ɪnklud,ɪnklud
test_004006,rəʊmants,roʊmænts
test_004007,sʌðəli,sɐðɘli
test_004008,æksɪləɹi,æksɪlɛɹi
test_004009,kəlæps,kəlɛps
test_004010,lɒbz,lɑbz
test_004011,ɪntɝpɹɪtɚ,ɪntɜpɹɪtə
test_004012,dɪsɜnɪŋ,dɪsɜnɪŋ
test_004013,sɜkəs,søkəs
test_004014,dɪfθɪəɹiə,dɪfθɪɹiə
test_004015,dɪsɝnd,dɪsɜnd
test_004016,sɑbɪŋ,sɒbɪŋ
test_004017,ʌpɹut,ʌpɹut
test_004018,ɐkiɔləd͡ʒi,ɑɹkiɑləd͡ʒi
test_004019,toʊ̯ɹəs,toɹəs
test_004020,piskipɚ,piskipə
test_004021,ɹɐʉdənt,ɹəʊdənt
test_004022,ɹəʊl,ɹɐʉl
test_004023,əʊzəʊn,oʊzoʊn
test_004024,kəmpɑzɪt,kɔmpəzɪt
test_004025,moʊ,məʉ
test_004026,loɹdli,lɔdli
test_004027,vɑləntɪɹ,vɔləntɪə
test_004028,kənɑnɪkəl,kənɒnəkəl
test_004029,ælbəm,ælbəm
test_004030,ɐkiɔləd͡ʒi,ɑkiɒləd͡ʒi
test_004031,twøl,twɜl
test_004032,oʊvɚsoʊl,əʊvəsəʊl
test_004033,kwɒlɪfɪkeɪʃənz,kwɑlɪfɪkeɪʃənz
test_004034,əpɒn,əpɒn
test_004035,lɑkɪt,lɒkɪt
test_004036,stæɪtəs,steɪtəs
test_004037,ɔtɒnəməs,otɔnəməs
test_004038,sævɪd͡ʒ,sævəd͡ʒ
test_004039,vəlʌptʃʊəɹi,vəlʌpt͡ʃʊɛɹi
test_004040,dɒsɑ,dɑsɑɹ
test_004041,ɒbd͡ʒɛktɪv,əbd͡ʒektəv
test_004042,səpɹimɐm,səpɹimʌm
test_004043,ɪɡnəʊmɪniəsli,ɪɡnəmɪniəsli
test_004044,supəɹkæləfɹæd͡ʒəlɪstɪkɛkspiælədoʊʃəs,supəkælɪfɹæd͡ʒɪlɪstɪkɛkspiælɪdəʊʃəs
test_004045,ved͡ʒtəbəl,vɛd͡ʒtəbəl
test_004046,ʌnlɛvn̩d,ʌnlɛvənd
test_004047,wɑpɚ,wɒpə
test_004048,netɪzən,nɛtɪzən
test_004049,kɪlɒmɪtə,kəlɒmətə
test_004050,flæʃlaɪt,flɛʃlɑet
test_004051,ɑetəmz,aɪtəmz
test_004052,beli,bɛɹli
test_004053,pəʊt,poʊt
test_004054,pæɪtɹiət,pæɪtɹiət
test_004055,abɪtəɹ,ɑɹbɪtɚ
test_004056,kætəstɹɒfɪk,kætəstɹɑfɪk
test_004057,pɹɒbəbɪlɪstɪk,pɹɒbəbələstək
test_004058,fɛɡ,fæɡ
test_004059,fæɡ,fæɡ
test_004060,fjʊəɹɔ,fjʊɹoɹ
test_004061,nəʊn,nɐʉn
test_004062,bɛnəfæktɚ,bɛnəfæktə
test_004063,ləzɑnjə,ləzænjə
test_004064,skimə,skimə
test_004065,ɛəweɪ,ɛɚweɪ
test_004066,blɑɡ,blɔɡ
test_004067,skɑlɚ,skɒlə
test_004068,seɪvə,seɪvəɹ
test_004069,mɒtli,mɑtli
test_004070,pɒlɪɡlɒt,pɔlɪɡlɔt
test_004071,tʃʉbøkjəlɐʉsəs,tjubɜkjʊləʊsɪs
test_004072,ənɛməni,əneməni
test_004073,floʊtɪd,fləʊtɪd
test_004074,ænəlaɪz,ɛnəlaɪz
test_004075,bʊʃ,bʊʃ
test_004076,ɪəɹɪŋ,iəɹəŋ
test_004077,jɛm,jæm
test_004078,fɛstɪvəl,festəvəl
test_004079,ɹɛd͡ʒɪstɚ,ɹed͡ʒəstə
test_004080,ɹəkaɪtɪs,ɹəkaɪtɪs
test_004081,nəɡəʊʃieɪt,nəɡoʊʃieɪt
test_004082,ɪnoɡjəɹæɪt,ɪnɔɡjʊɹeɪt
test_004083,ɛd͡ʒaɪl,æd͡ʒaɪl
test_004084,stɛɚ,stɛə
test_004085,sænəti,sænəti
test_004086,kɑmbɪneɪʃənz,kɒmbɪneɪʃənz
test_004087,sɔɹtə,sɔtə
test_004088,ɪntɚnɛt,ɪntənɛt
test_004089,ɹɛd͡ʒɪstɚd,ɹɛd͡ʒɪstəd
test_004090,baɪpɑtaɪt,baɪpɑɹtaɪt
test_004091,ɑbɪtəɹ,ɑɹbɪtɚ
test_004092,θɔn,θoɹn
test_004093,fæstɚ,fɑstə
test_004094,fɛə,fɛɚ
test_004095,əbd͡ʒektɪv,ɒbd͡ʒɛktɪv
test_004096,aɪsəɡlɑs,aɪsəʊ̯ɡlɒs
test_004097,pɒlɪtɪʃənz,pɑlətɪʃənz
test_004098,sɛpəlkɚ,sɛpəlkə
test_004099,pɚsɪst,pəsɪst
test_004100,vænəti,vænɪti
test_004101,foɹmətɪv,fomətəv
test_004102,əɹəd͡ʒənəli,əɹɪd͡ʒɪnəli
test_004103,kənɒnɪkəl,kənɔnɪkəl
test_004104,hæɡ,hæɡ
test_004105,bɔðəsəm,bɒðəsəm
test_004106,hʊkə,hʊkɚ
test_004107,nɔmɪnæɪt,nɒmɪneɪt
test_004108,pɹəd͡ʒektə,pɹəd͡ʒɛktɚ
test_004109,səʉl,sɐʉl
test_004110,ɑltɝnətɪv,ɒltønətəv
test_004111,stɹaɪdənt,stɹɑedənt
test_004112,ɜd,ød
test_004113,nɐʉtəbəl,noʊtəbl̩
test_004114,lɔɡəɹiə,lɒɡəɹɪə
test_004115,bʌd͡ʒəɹiɡɑ,bɐd͡ʒəɹiɡɐ
test_004116,ɡɹaʊndbɹeɪkɪŋ,ɡɹæɔndbɹæɪkɪŋ
test_004117,sɛntɛnəɹi,sɛntinəɹi
test_004118,kɹɔs,kɹɒs
test_004119,ɹɪhɜsl̩,ɹɪhɝsl̩
test_004120,ɑbɪtəɹ,abɪtəɹ
test_004121,pɝsɛpt,pɜsɛpt
test_004122,ɑɹkiɑləd͡ʒi,ɐkiɒləd͡ʒi
test_004123,we,wɛɹ
test_004124,iθə,iθɚ
test_004125,sɪnθəsɪs,sənθəsəs
test_004126,pɹiviəs,pɹivɪəs
test_004127,səpɹimʌm,səpɹimɐm
test_004128,hɑepəɹæktɪv,haɪpəɹæktɪv
test_004129,netəzən,nɛtɪzən
test_004130,sʌbsɪkwənt,sʌbsɪkwənt
test_004131,noʊtəbl̩,nɐʉtəbəl
test_004132,bɹeɪdɪkɑɹdiə,bɹædɪkɑɹdiə
test_004133,skeɪlə,skæɪlə
test_004134,pɹəʊɡɹæm,pɹoʊɡɹæm
test_004135,lɪŋɡɚ,lɪŋɡə
test_004136,skʉl,skul
test_004137,kənisɪks,kɪnisɪks
test_004138,ɡɑɹdinjə,ɡɑdinjə
test_004139,ɡæsp,ɡɑsp
test_004140,bæntə,bæntə
test_004141,hɒlihɒk,hɑlihɑk
test_004142,biə̯,bɪə̯
test_004143,θinɑɹ,θinə
test_004144,pɝɡətɔɹi,pɜɡətəɹi
test_004145,flunʌɪtɹeɪzɪpam,flunətɹæzəpæm
test_004146,əbæk,əbæk
test_004147,domɪtɹi,dɔɹmɪtɔɹi
test_004148,tæblɔɪd,tæblɔɪd
test_004149,dɪfɔm,dəfɔɹm
test_004150,əbd͡ʒektəv,əbd͡ʒektɪv
test_004151,ədvæns,ədvæns
test_004152,hɛzɪteɪt,hezətæɪt
test_004153,jubɪkwɪtəs,jʉbɪkwɪtəs
test_004154,tɹɑepɒd,tɹaɪpɒd
test_004155,ɪmjənɑlədʒi,ɪmjʊnɒlədʒi
test_004156,əbd͡ʒektɪv,əbd͡ʒɛktɪv
test_004157,lɒbstə,lɒbstə
test_004158,ɛd͡ʒaɪl,æd͡ʒɑel
test_004159,lɑtə,lɒtə
test_004160,ɪntənɛt,ɪntɚnɛt
test_004161,bɛd,be̝d
test_004162,dɪskɹɛpənsi,dɪskɹepənsi
test_004163,məʉdəs,məʊdəs
test_004164,ɹed͡ʒəstə,ɹed͡ʒɪstə
test_004165,hɑsp,hæsp
test_004166,kɔlɪd͡ʒɪz,kɑlɪd͡ʒɪz
test_004167,ɪnt͡ʃɑntɪd,ɪnt͡ʃæntɪd
test_004168,ʌndəɹɡɹaʊnd,ʌndəɡɹaʊnd
test_004169,koʊæɡjuleɪʃən,kəʊæɡjuleɪʃən
test_004170,ɛnəlaɪz,ænəlaɪz
test_004171,fælændʒ,feɪlændʒ
test_004172,ɪmpɜmɪəbəl,ɪmpɜmɪəbəl
test_004173,hɒvə,hʌvɚ
test_004174,ðiəz,ðɛəz
test_004175,ɘkwɔtɘk,əkwætɪk
test_004176,ɹäɡ,ɹʌɡ
test_004177,kəmjunɪti,kəmjʉnəti
test_004178,æθlit,æθlit
test_004179,ɪnɪkwɪti,ɪnɪkwɪti
test_004180,leɪbəz,leɪbɚz
test_004181,ewæɪ,eəwæɪ
test_004182,fɝθ,fɜθ
test_004183,mɛtɹənəʊm,mɛtɹənoʊm
test_004184,skɜ,skø
test_004185,lɑɹd,lɑd
test_004186,fɛəɹiz,feəɹiz
test_004187,hæləʊpɛɹɪdɒl,hæloʊpɛɹɪdɔl
test_004188,kwæɡmɑɪəɹ,kwæɡmaɪɹ
test_004189,ɛnsɔɹsəl,ɛnsɔsəl
test_004190,kɹɛm,kɹæm
test_004191,ɪnspɪɹeɪʃən,ɪnspəɹæɪʃən
test_004192,kɪlɚ,kɪlə
test_004193,ɒktɒmɪnəʊ,ɑktɑmənoʊ
test_004194,əkskɹʉʃiæɪtəŋ,ɪkskɹuʃieɪtɪŋ
test_004195,dɪskənsɝt,dɪskənsɜt
test_004196,bɑɹkɪŋ,bɑkɪŋ
test_004197,pɔləsiz,pɒləsiz
test_004198,ɹəʉdənt,ɹəʊdənt
test_004199,ɹæm,ɹɛm
test_004200,bɹaʊzəɹs,bɹaʊzəs
test_004201,hæloʊpɛɹɪdɔl,hæləʊpɛɹɪdɒl
test_004202,ʃɔtɡɐ̞n,ʃɑtɡʌn
test_004203,stɹoʊd,stɹəʊd
test_004204,kɹɪmənɑlədʒɪst,kɹɪmɪnɒlədʒɪst
test_004205,mɛtəmoɹfəsɪs,mɛtəmɔfəsɪs
test_004206,ɡləʊd,ɡloʊd
test_004207,snɐf,snʌf
test_004208,θɹupʊt,θɹupʊt
test_004209,mɔɹəʊvə,moɹəʉvə
test_004210,kændədət,kændɪdɪt
test_004211,mɛmwɑɹ,mɛmwɑ
test_004212,ɡɒsɪpɪŋ,ɡɑsɪpɪŋ
test_004213,flʉɪd,fluɪd
test_004214,kænɪbəlaɪz,kænɪbəlaɪz
test_004215,kɒmpəzɪʃən,kɔmpəzɪʃən
test_004216,blɔɡ,blɒɡ
test_004217,ɹɪfɜɹəl,ɹəføɹəl
test_004218,aɪtəmz,aɪtəmz
test_004219,fɛd,fed
test_004220,tɛmpəɹət͡ʃə,tɛmpɚət͡ʃɚ
test_004221,daɪkɒtəmi,dɑekɔtəmi
test_004222,ɛəɹəʊdaɪnæmɪk,eɹəʉdɑenæmɪk
test_004223,dɪstɜɹbəns,dɪstɜbəns
test_004224,wɜdz,wɜɹdz
test_004225,əɹaʊnd,əɹæɔnd
test_004226,haɪdɹɒɡɹəfi,haɪdɹɑɡɹəfi
test_004227,əʊldn̩,oʊldn̩
test_004228,kætəɡəɹaɪz,kætɪɡəɹɑez
test_004229,ɛɡziɡjuiti,ɛɡzɪɡjuɪti
test_004230,kudoʊ,kudəʊ
test_004231,sæɡ,sæɡ
test_004232,kɔɹpsɪkəl,kɔpsɪkəl
test_004233,skø,skɝ
test_004234,hɛksəʊs,hɛksoʊs
test_004235,bændəlɪə,bændəlɪɹ
test_004236,weɪvə,weɪvəɹ
test_004237,bɜɡ,bɝɡ
test_004238,snəʊz,snoʊz
test_004239,kætəstɹɔfɪk,kætəstɹɑfɪk
test_004240,mɪsɪntɝpɹɪt,mɪsɪntɜpɹɪt
test_004241,bɔɡənɪzəm,bɔɹɡənɪzəm
test_004242,kɒnsəleɪʃən,kɑnsəleɪʃən
test_004243,məʊdəs,məʉdəs
test_004244,kɔtɪsɒl,kotəsɒl
test_004245,ku,ku
test_004246,ɪnsaɪ̯t,ɪnsɑe̯t
test_004247,junəsɛks,junɪsɛks
test_004248,ɒltɜnətɪv,ɔltɜnətɪv
test_004249,ɪnspɚeɪʃən,ɪnspɪɹeɪʃən
test_004250,dɪspniə,dɪspniə
test_004251,əpæɹənt,əpæɹənt
test_004252,dɑekɔtəmi,daɪkɑtəmi
test_004253,muʃwɑɹ,muʃwɑ
test_004254,bəʊɡi,boʊɡi
test_004255,ɔnswit,ɒnswit
test_004256,kavənəs,kævɚnəs
test_004257,bɹɪŋkmənʃɪp,bɹɪŋkmənʃɪp
test_004258,tidɪəs,tidiəs
test_004259,kəmpjutə,kəmpjʉtə
test_004260,jutɪlətɛɹiən,jutɪlɪtɛəɹiən
test_004261,ɛntɚteɪnɚ,ɛntəteɪnə
test_004262,steɪkhəʊldə,steɪkhoʊldɚ
test_004263,kɑɹdʃɑɹp,kɑdʃɑp
test_004264,pɹoʊtətɪpɪkəl,pɹəʊtətɪpɪkəl
test_004265,ændɹoʊfɪliə,ændɹəʊfɪliə
test_004266,ɔfɪsɚz,ɒfɪsəz
test_004267,ɛɹɪθimə,ɛɹɪθimə
test_004268,ælbəm,ælbəm
test_004269,wɛlnɪs,welnɪs
test_004270,kɹæm,kɹæm
test_004271,faɪəɹwʊd,fɑeəɹwʊd
test_004272,fjʊəɹʌŋkəl,fjʊɹʌŋkəl
test_004273,lɑdʒɛs,lɑɹdʒɛs
test_004274,sɛɡ,sæɡ
test_004275,dɪspɹəpoʃənətli,dəspɹəpoʃənətli
test_004276,ɡɹaʊlə,ɡɹaʊlɚ
test_004277,ləʊə,loʊɚ
test_004278,tidiəs,tidɪəs
test_004279,pəʃʉt,pəsjut
test_004280,ɑltɝnətɪv,ɒltɜnətɪv
test_004281,sævənt,sævɑnt
test_004282,pɑlikɑɹbəneɪt,pɒlikɑbəneɪt
test_004283,stɑlɪŋ,stɑɹlɪŋ
test_004284,dɪsəplənəɹi,dɪsəplənɛɹi
test_004285,bɪstoʊ,bɪstəʊ
